	Mouse_ABCD1_1	Mouse_ABCD1_2	Mouse_ABCD1_3	Mouse_NT_1	Mouse_NT_2	Mouse_NT_3
RP23-58K20.3	0	0	0	0	0	0
Stk33	0	3.71342011723724	1.89615718855939	0	1.95959185071892	0
AC165143.1	16.4909125193674	15.7820354982583	6.63655015995788	4.72008757268718	7.8383674028757	15.8883982397603
AC124457.2	2.06136406492092	0	0	0	0	0
Trim66	2.06136406492092	5.57013017585587	3.79231437711879	11.3282101744492	3.91918370143785	11.3488558855431
Rpl27a	9988.33957657433	10068.0102928595	10918.073091725	12834.862127651	12076.9645759807	11771.0333244853
Snora3	0	0	0	0	0	0
Gm47284	3.09204609738138	2.78506508792793	2.84423578283909	6.60812260176206	5.87877555215677	4.53954235421723
Gm24888	4.12272812984185	11.1402603517117	4.74039297139849	15.104280232599	18.6161225818298	14.753512651206
St5	397.843264529738	390.83746733922	341.308293940691	219.012063372685	242.989389489147	261.023685367491
RP24-346B15.1	0	0	0	0.944017514537436	0	0
Akip1	96.8841110512834	145.751739601562	151.692575084752	122.722276889867	71.5251025512407	86.2513047301273
AC132584.3	0	2.78506508792793	1.89615718855939	5.66410508722462	0	9.07908470843445
Ascl3	2.06136406492092	0	4.74039297139849	0	3.91918370143785	2.26977117710861
Tmem9b	828.668354098211	916.28641392829	1014.44409587928	925.137164246688	897.493067629267	923.796869083206
RP24-346B15.3	29.8897789413534	29.7073609378979	41.7154581483067	36.81668306696	33.3130614622217	48.8000803078352
Nrip3	5.15341016230231	4.64177514654655	9.48078594279697	5.66410508722462	3.91918370143785	2.26977117710861
Gm22822	0	0	0	0	0	0
Scube2	0	0	0	0	0	0
Dennd5a	3837.2292068503	3781.19003437682	3849.19909277557	3418.28742014006	3441.04328986243	3320.6752321099
Tmem41b	824.545625968369	964.560875452374	992.638288210843	1022.37096824404	948.442455747959	1145.0995588513
Gm24842	0	0	0	0	0	0
RP24-272D15.1	6.18409219476277	0.928355029309311	0.948078594279697	0	5.87877555215677	0
Gm23100	0	0	0	0.944017514537436	0	0
Ipo7	7490.99701192263	7629.22163086392	8308.01272167299	8474.44522800257	8601.62842873072	8462.84183384946
Gm25636	24.7363687790511	17.6387455568769	17.0654146970346	34.9286480378851	32.3332655368623	37.4512244222921
Snora23	87.6079727591392	77.9818224619821	103.340566776487	121.778259375329	94.0604088345084	101.004817381333
RP24-310M4.2	34.0125070711952	64.9848520516518	39.8193009597473	51.920963299559	52.908979969411	61.2838217819326
Zfp143	489.573965418719	499.455005768409	573.587549539217	636.267804798232	624.130004453977	608.298675465108
RP23-462D5.5	91.7307008889811	71.4833372568169	58.7808728453412	22.6564203488985	11.7575511043135	11.3488558855431
Wee1	448.346684120301	321.210840141022	388.712223654676	455.960459521582	506.554493410842	449.414693067505
Swap70	7060.17192235416	7826.03289707749	7805.53106670475	7723.9513039453	7820.73107621923	7957.8177469428
RP24-83E15.3	192.737540070106	205.166461477358	210.473447930093	327.57407754449	367.423472009798	321.172621560869
RP24-83E15.4	0	1.85671005861862	0	1.88803502907487	0.979795925359462	6.80931353132584
Sbf2	2543.72325611242	2467.56766790415	2387.26190039628	2546.01523670747	2549.42899778532	2379.85507919838
RP23-34J4.1	4.12272812984185	3.71342011723724	7.58462875423758	2.83205254361231	5.87877555215677	14.753512651206
RP23-25I3.1	6.18409219476277	3.71342011723724	11.3769431313564	3.77607005814975	0.979795925359462	6.80931353132584
RP23-25I3.2	10.3068203246046	4.64177514654655	8.53270734851728	3.77607005814975	5.87877555215677	2.26977117710861
RP23-25I3.4	4.12272812984185	4.64177514654655	0	0	0	0
Adm	110.282977473269	108.617538429189	96.7040166165291	220.90009840176	155.787552132155	211.088719471101
RP23-152A2.3	0	0	3.79231437711879	1.88803502907487	0	0
RP23-152A2.2	0	0	4.74039297139849	1.88803502907487	0	2.26977117710861
AC122844.3	22.6750047141302	28.7790059085886	38.8712223654676	45.312840697797	47.0302044172542	52.2047370734981
Ampd3	2110.83680247903	2504.70186907652	2431.82159432742	2926.45429506605	3078.51879747943	3646.38739602499
Rnf141	1611.98669876816	1387.89076881742	1397.46784796827	1914.46751948192	2007.60185106154	2243.66880857186
Gm47282	0	0	2.84423578283909	0.944017514537436	2.93938777607839	0
Lyve1	7113.76738804211	8170.45261295125	9632.47851788173	3821.38289884754	3836.88084370765	4853.90566224677
Mrvi1	14.4295484544465	49.2028165533935	29.3904364226706	15.104280232599	14.6969388803919	26.1023685367491
AC184052.2	0	0	2.84423578283909	0.944017514537436	0	2.26977117710861
Ctr9	1933.55949289583	1961.61417693057	2123.69605118652	2239.2095444828	2378.94450677277	2378.72019360983
Eif4g2	17446.3547634582	18207.8271898435	17917.737353292	20616.3984999831	20164.2001438977	21553.7470978234
Gm23262	0	0	0	0	0	0
RP23-336M16.3	70.0863782073114	27.8506508792793	31.28659361123	67.9692610466954	73.4846944019597	39.7209955994007
RP23-336M16.2	2.06136406492092	0	1.89615718855939	0	1.95959185071892	0
RP23-472M3.1	0	0	0	0	0	0
RP23-472M3.2	0	0	0	0	0	0
Galnt18	2276.77660970516	2268.89969163196	2083.87675022677	2242.04159702641	2419.11613971251	2236.85949504054
Gm25787	0	0	0	0	0	0
RP24-158D10.1	0	0	0.948078594279697	0	0	0
Gm23345	0	0	0	0	0	0
Usp47	4445.33160600197	4856.22515831701	4818.13541612942	5024.06121236824	4941.11085158777	4813.04978105881
Dkk3	2.06136406492092	3.71342011723724	3.79231437711879	1.88803502907487	0	4.53954235421723
Mical2	607.071717119212	570.938343025226	569.795235162098	301.141587137442	287.080206130322	308.688880086771
RP23-386F15.3	0	0.928355029309311	0	0	0	0
Micalc1	0	0	0	0	0	0
Parva	3173.46997794576	3765.40799887857	3588.47747934865	1533.0844436088	1772.45082897527	1938.38458525076
Parvaos	2.06136406492092	0	5.68847156567818	0.944017514537436	3.91918370143785	4.53954235421723
RP23-277H6.1	4.12272812984185	9.28355029309311	3.79231437711879	2.83205254361231	3.91918370143785	0
Gm24154	0	0	0	0	0	0
RP23-277H6.2	0	0	0	0	0	0
Tead1	675.096731261602	657.275360750992	581.172178293455	706.125100874002	625.109800379337	840.950221118741
Gm44462	0	1.85671005861862	0	0.944017514537436	0.979795925359462	1.13488558855431
Rassf10	0	0	0	0	0	0
RP23-238J3.1	0	0	0	0	0	0
RP23-238J3.2	0	0	0	1.88803502907487	0	0
RP23-305G5.1	0	0	0	0	0	0
Gm23662	0	0	0	0	0	0
Arntl	519.463744360073	486.458035358079	563.15868500214	363.446743096913	338.029594249014	382.456443342801
RP23-305G5.3	2.06136406492092	1.85671005861862	0	1.88803502907487	3.91918370143785	2.26977117710861
Btbd10	681.280823456365	795.60026011808	726.228203218248	480.504914899555	444.827350113196	470.977519250037
AC156605.2	14.4295484544465	3.71342011723724	3.79231437711879	13.2162452035241	12.737347029673	6.80931353132584
Pth	0	0	0	0	0	0
RP23-78K13.3	0	0	0	0	1.95959185071892	2.26977117710861
RP23-78K13.4	0	0	0	0	0	0
Far1	2364.3845824643	2076.73020056493	2540.85063266959	2359.09976882905	2419.11613971251	2581.86471396105
Far1os	50.5034195905626	62.1997869637238	47.4039297139849	48.1448932414093	57.8079595962083	43.1256523650637
RP24-371C6.1	0	0	0	0	0	0
Gm23700	0	0	0	0	0	0
RP23-348F4.2	0	1.85671005861862	0	0	0	0
RP23-348F4.1	0	0	0	0	0	0
Spon1	54.6261477204045	56.629656787868	51.1962440911037	38.7047180960349	44.0908166411758	57.8791650162696
Rras2	925.552465149495	1065.75157364709	1196.47518598098	1020.48293321497	945.503067971881	1242.69971946697
RP24-532A16.2	4.12272812984185	2.78506508792793	4.74039297139849	0	2.93938777607839	4.53954235421723
RP23-157P17.1	0	0	3.79231437711879	1.88803502907487	1.95959185071892	4.53954235421723
Copb1	3173.46997794576	3291.01857890151	3440.57721864102	3721.31704230657	3694.81043453053	3577.15937512317
Psma1	2021.16746565497	2108.29427156144	2285.81749080835	3443.77589303257	3508.64920871223	4047.00200878466
RP24-403B15.1	2.06136406492092	1.85671005861862	3.79231437711879	5.66410508722462	8.81816332823516	3.40465676566292
Pde3b	1044.08089888245	868.940307433515	881.713092680119	1467.94723510571	1403.06776511475	1482.16057865192
Cyp2r1	0	0	0	0	0	0
Calca	0	0	0	0	0	0
RP24-503J9.2	4.12272812984185	0	0	0	0	0
AC110186.1	2228.33455417952	2253.1176561337	2425.18504416747	2155.19198568897	1980.16756515147	1885.0449625887
Calcb	107.190931375888	53.84459169994	78.6905233252149	145.378697238765	126.393674371371	113.488558855431
Insc	2.06136406492092	0	0	1.88803502907487	0	2.26977117710861
Gm24982	0	0	0	0	0	0
RP23-370I17.2	0	0	0	0	0	0
Rps4l-ps	0	0	0	0	0	0
Gm22669	0	0	0	0	0	0
RP23-370I17.4	0	0	0	0	0	0
RP23-370I17.3	0	0	0	0	0	0
RP23-477O13.1	0	0	0	0	0	0
RP24-200F21.1	0	0	0	0	0	0
Gm27684	0	0	0	0	0	0
Sox6	55.6568297528649	79.8385325206007	104.288645370767	50.0329282704841	46.0504084918947	31.7767964795206
RP24-112I14.3	0	0	0	0	0	0
Sox6os	0	0	0	0	0	0
AC160535.1	1428.5252969902	1508.57692262763	1571.91430931574	1287.63988982906	1305.0881725788	1293.76957095191
AC160535.2	0	1.85671005861862	4.74039297139849	0.944017514537436	5.87877555215677	3.40465676566292
Gm4353	15.4602304869069	16.7103905275676	18.9615718855939	15.104280232599	12.737347029673	21.5628261825318
Plekha7	372.076213718227	370.413656694415	388.712223654676	130.274417006166	153.827960281436	149.804897689168
RP24-288P9.1	0	1.85671005861862	0	0	0.979795925359462	0
Rps13	4001.10765001151	3973.35952544385	4111.81686339105	5465.86140917176	5044.96921967587	5042.29666994678
Snord14a	0	0	0	0	0	0
RP23-335G1.1	38.1352352010371	49.2028165533935	43.6116153368661	52.8649808140964	39.1918370143785	57.8791650162696
Pik3c2a	7140.56512088608	7410.12984394692	7689.86547820263	8365.88321383076	8510.50740767229	9753.20674803571
RP23-335G1.5	51.5341016230231	61.2714319344145	56.8847156567818	47.2008757268718	45.0706125665353	63.5535929590412
RP23-335G1.4	16.4909125193674	18.5671005861862	23.7019648569924	32.0965954942728	22.5353062832676	29.507025302412
RP24-157O12.2	56.6875117853254	52.9162366706307	67.3135801938585	77.4094361920698	74.4644903273191	57.8791650162696
RP24-157O12.3	2.06136406492092	0	1.89615718855939	2.83205254361231	0	2.26977117710861
Nucb2	1144.05705603111	1222.64357360036	1388.93514061976	1753.98454201056	1790.08715563174	2057.54757204896
RP24-143K11.1	14.4295484544465	24.1372307620421	11.3769431313564	22.6564203488985	37.2322451636596	40.855881187955
RP24-143K11.2	25.7670508115115	37.1342011723724	31.28659361123	30.208560465198	34.2928573875812	43.1256523650637
n-R5s157	0	0	0	0	0	0
Gm25423	0	0	0	0	0	0
RP24-246N21.2	0	0	0	0	0	0
RP24-246N21.1	999.761571486648	1152.08859137285	1020.13256744495	1362.21727347752	1252.17919260939	1325.54636743143
Gm26054	0	0	0	0	0	0
RP23-174K7.1	0	0	0	0	0	0
Xylt1	0	0	0	0	0	0
RP23-174K7.2	0	0	0	0	0	0
Gm24063	0	0	0	0	0	0
Rps15a	8609.28701714223	8717.25372521443	8371.53398748973	9949.00058571004	10228.0896648274	9800.87194275499
Arl6ip1	2816.85399471444	2541.83607024889	2788.29914577659	4646.45420655326	4775.52534020202	4663.24488336965
Smg1	7179.73103811958	7131.62333515413	6635.6020813636	6838.46287530919	7193.66168398917	6833.14612868548
Gm25683	2.06136406492092	2.78506508792793	2.84423578283909	2.83205254361231	0	2.26977117710861
RP23-213H1.1	74.2091063371532	42.7043313482283	60.6770300339006	49.0889107559467	53.8887758947704	61.2838217819326
AC132432.1	2.06136406492092	0	3.79231437711879	0	0.979795925359462	0
RP23-213H1.2	10.3068203246046	1.85671005861862	7.58462875423758	4.72008757268718	13.7171429550325	10.2139702969888
Gm23229	0	0	0	0	0	0
RP24-282D2.2	0	0	0	0	0	0
Syt17	19.5829586167488	57.5580118171773	57.8327942510615	7.55214011629949	15.6767348057514	4.53954235421723
RP23-61E5.2	15.4602304869069	17.6387455568769	23.7019648569924	7.55214011629949	1.95959185071892	6.80931353132584
Itpripl2	2396.33572547057	2809.20231868998	2842.33962565053	2816.94826337971	2790.45879542375	3271.87515180207
Coq7	216.443226816697	220.948496975616	255.033141861239	285.093289390306	336.070002398296	295.07025302412
Tmc7	25.7670508115115	10.2119053224024	16.1173361027549	5.66410508722462	13.7171429550325	3.40465676566292
RP24-185P7.1	0	0	0	0	0	0
Tmc5	0	0	3.79231437711879	0	0	0
RP23-383B18.1	0	0	0	0	0	0
Gde1	1124.47409741436	1095.45893458499	1138.64239172992	933.633321877525	899.452659479986	988.485347630801
Ccp110	994.608161324345	931.140094397239	1114.94042687292	732.557591281051	714.271229587048	802.364111107895
AC165086.3	2704.50965317625	3070.9984369552	3148.56901160287	2140.08770545637	2319.17695532585	2268.63629152006
RP23-383B18.3	17.5215945518278	9.28355029309311	3.79231437711879	1.88803502907487	12.737347029673	11.3488558855431
RP23-209B2.1	9.27613829214415	10.2119053224024	4.74039297139849	0.944017514537436	0	4.53954235421723
RP23-209B2.2	26.797732843972	37.1342011723724	40.767379554027	35.8726655524226	49.9695921933326	26.1023685367491
Gm26147	2.06136406492092	4.64177514654655	0	0	0.979795925359462	0
Knop1	2580.827809281	2695.01465008493	2769.337573891	2748.03498481848	2887.45859203434	2627.26013750322
Iqck	78.3318344669951	94.6922129895497	63.5212658167397	91.5696989101313	117.575511043135	106.679245324105
RP23-446E13.1	53.595465687944	68.698272168889	41.7154581483067	99.1218390264308	82.3028577301948	55.609393839161
Gprc5b	2140.72658142038	2112.00769167868	1924.59954638779	3295.56514325019	3215.69022702976	2909.84664905324
Gpr139	0	0	0	0	0	0
RP23-111N9.1	0	0	0	0	0	0
Gm23321	0	0	0	0	0	0
Gp2	0	0	0	0	0	0
Umod	0	0	0	0	0	0
RP24-350A15.6	0	0	0	0	0	0
Pdilt	0	0	0	0	0	0
RP24-350A15.3	0	0	0	0	0	0
RP24-350A15.2	0	0	0	0	0	0
Acsm5	0	0	0	0	0	0
Acsm2	0	0	0	0	0	0
RP23-306P12.4	0	0	0	0	0	0
Acsm1	0	0	0.948078594279697	0	0	0
RP23-306P12.2	0	0	0	0	0	0
RP23-306P12.3	0	0	0	0	0	0
Acsm4	6.18409219476277	2.78506508792793	5.68847156567818	5.66410508722462	6.85857147751624	4.53954235421723
Thumpd1	747.244473533835	751.967573740542	780.268683092191	2082.50263706959	2072.26838213526	2106.34765235679
RP24-263G24.2	0	0	1.89615718855939	0	0	0
AC164158.1	400.93531062712	363.91517148925	412.414188511668	225.620185974447	480.100003426136	413.098354233768
RP24-263G24.3	0	0	0	0	0	0
RP24-263G24.4	0	0	0	0	0	0
Acsm3	0	1.85671005861862	3.79231437711879	3.77607005814975	8.81816332823516	2.26977117710861
Eri2	135.01934625232	144.823384572253	102.392488182207	175.587257703963	145.0097969532	195.200321231341
AC122423.2	238.087549498367	200.524686330811	182.031090101702	217.12402834361	234.171226160911	213.35849064821
Dcun1d3	1180.13092716723	1077.82018902811	1035.30182495343	1096.00433437796	1020.94735422456	1055.44359735551
Lyrm1	92.7613829214415	125.327928956757	109.977116936445	69.8572960757703	96.9997966105868	105.544359735551
Dnah3	15.4602304869069	13.9253254396397	6.63655015995788	16.0482977471364	15.6767348057514	0
Gm25217	0	0	0	0	0	0
RP23-175F18.1	0	2.78506508792793	0.948078594279697	0	3.91918370143785	2.26977117710861
Tmem159	332.910296484729	322.139195170331	282.52742109535	149.154767296915	181.262246191501	223.572460945198
Zp2	4.12272812984185	0	0	0	0	0
RP23-175F18.3	0	0	0	0	0	0
Anks4b	0	0	0	0	0	0
Crym	0	0	0	0	0	0
Abca14	0	0	1.89615718855939	0	0	0
Abca15	0	0	1.89615718855939	0	0	0
Abca16	2.06136406492092	1.85671005861862	5.68847156567818	0	0	0
RP24-420E8.1	0	0.928355029309311	0	0	2.93938777607839	0
RP23-17C12.2	0	0	0	0	0	0
RP23-17C12.1	0	0	0	0	0	0
AC099930.3	0	0.928355029309311	0	0	0	0
RP23-17C12.3	0	2.78506508792793	0.948078594279697	0	0	0
RP23-17C12.4	0	1.85671005861862	4.74039297139849	1.88803502907487	1.95959185071892	2.26977117710861
Uqcrc2	2327.28002929572	2763.71292225382	2507.6678818698	984.610267662546	959.220210926914	1006.64351704767
Pdzd9	15.4602304869069	12.9969704103304	15.1692575084752	7.55214011629949	10.7777551789541	22.6977117710861
RP23-17C12.5	6.18409219476277	3.71342011723724	7.58462875423758	1.88803502907487	0.979795925359462	3.40465676566292
RP23-17C12.6	39.1659172334975	34.3491360844445	36.9750651769082	32.0965954942728	31.3534696115028	15.8883982397603
RP23-17C12.7	963.687700350532	907.931218664506	968.936323353851	872.272183432591	860.260822465608	852.299077004284
RP23-17C12.8	10.3068203246046	7.42684023447449	14.2211789141955	7.55214011629949	7.8383674028757	11.3488558855431
Vwa3a	34.0125070711952	18.5671005861862	21.805807668433	16.9923152616739	23.5151022086271	10.2139702969888
RP23-104J10.2	2.06136406492092	1.85671005861862	0	2.83205254361231	0	0
Eef2k	1177.03888106985	1280.20158541754	1389.88321921404	697.628943243166	698.594494781297	679.79646754403
AC122248.2	18.5522765842883	11.1402603517117	12.3250217256361	14.1602627180615	14.6969388803919	15.8883982397603
RP23-156N18.1	3.09204609738138	5.57013017585587	9.48078594279697	1.88803502907487	5.87877555215677	5.67442794277153
Polr3e	647.26831638517	710.191597421623	680.720430692823	810.911044987658	900.432455405346	703.62906490367
Cdr2	242.210277628208	206.094816506667	205.733054958694	309.637744768279	315.494287965747	295.07025302412
AC122248.4	2.06136406492092	0	0	0	1.95959185071892	0
RP23-156N18.3	6.18409219476277	6.49848520516518	4.74039297139849	4.72008757268718	4.89897962679731	10.2139702969888
Gm25924	0	0	0	0	0	0
RP24-417N13.2	10.3068203246046	12.9969704103304	13.2731003199158	7.55214011629949	27.4342859100649	29.507025302412
Mettl9	825.57630800083	891.220828136939	777.424447309352	854.33585065638	833.806332480902	930.606182614531
RP24-417N13.4	117.497751700493	136.468189308469	94.8078594279697	133.106469549779	109.73714364026	110.083902089768
Gm27991	0	0	0	0	0	0
RP24-417N13.5	98.9454751162043	70.5549822275076	59.7289514396209	99.1218390264308	58.7877555215677	106.679245324105
RP24-417N13.7	20.6136406492092	24.1372307620421	26.5462006398315	12.2722276889867	14.6969388803919	21.5628261825318
Igsf6	61.8409219476277	50.1311715827028	56.8847156567818	52.8649808140964	69.5655107005218	64.6884785475955
Otoa	20.6136406492092	20.4238106448048	9.48078594279697	21.712402834361	7.8383674028757	15.8883982397603
RP23-11L1.1	0	0	0	1.88803502907487	0	0
RP23-11L1.3	0	0	0	0	0	0
RP23-11L1.2	0	0	0	0	0	0
RP23-11L1.4	0	0	0	0	0	0
Hs3st2	0	0	0	0	0	0
RP23-2D23.2	0	0	0	0	1.95959185071892	0
RP23-166E8.2	0	0	0	0	0	0
Usp31	1104.89113879761	1024.90395235748	992.638288210843	1767.20078721408	1759.71348194559	1652.39341693507
RP23-166E8.1	0	0	0	1.88803502907487	0	0
Scnn1g	0	0	0	0	0	0
RP24-63B10.1	0	0	0	0	0	0
Scnn1b	5.15341016230231	1.85671005861862	1.89615718855939	3.77607005814975	3.91918370143785	11.3488558855431
Cog7	415.364859081566	468.819289801202	443.700782122898	379.495040844049	422.292043829928	406.289040702442
RP23-133N24.2	0	0.928355029309311	0.948078594279697	0	0	0
Gga2	1568.69805340482	1763.87455568769	1571.91430931574	1042.19533604933	1067.97755864181	922.661983494651
Ears2	376.198941848069	329.566035404805	335.619822375013	429.527969114534	394.857757919863	394.940184816899
Ubfd1	1930.46744679844	1840.92802312036	1716.97033424053	3860.08761694358	3881.95145627419	3512.47089657558
Ndufab1	573.059210048017	535.660851911472	585.912571264853	665.532347748893	656.46326999084	591.275391636794
RP24-399H16.1	58.7488758502463	53.84459169994	73.9501303538164	94.4017514537436	54.8685718201299	72.6326776674756
Palb2	169.031853323516	136.468189308469	141.263710547675	227.508221003522	262.585307996336	262.158570956045
AC124379.6	0	0	0	0	0	0
Dctn5	1152.3025122908	1265.34790494859	1288.43880962611	1082.78808917444	1089.53306899972	1197.30429592479
AC122232.2	26.797732843972	12.9969704103304	18.0134932913142	16.9923152616739	29.3938777607839	18.1581694168689
Plk1	296.836425348613	233.945467385946	248.396591701281	342.678357777089	311.575104264309	250.809715070502
RP23-136G1.3	0	0	0	0.944017514537436	0	2.26977117710861
Ern2	1.03068203246046	0	3.79231437711879	1.88803502907487	5.87877555215677	0
Chp2	8.24545625968369	10.2119053224024	3.79231437711879	7.55214011629949	5.87877555215677	2.26977117710861
RP23-136G1.5	0	0	0	0	0	0
Gm23614	0	0	0	0	0	0
Prkcb	0	1.85671005861862	1.89615718855939	0	1.95959185071892	4.53954235421723
RP23-385F8.3	0	0	0	0	0	0
RP23-385F8.2	0	0	0	0.944017514537436	0	0
RP23-385F8.1	0	0	0	0	0	0
AC123837.1	29.8897789413534	17.6387455568769	12.3250217256361	18.8803502907487	27.4342859100649	45.3954235421723
Gm26414	0	0	0	0	0	0
RP23-365E22.1	4.12272812984185	0	0	1.88803502907487	1.95959185071892	13.6186270626517
AC151986.1	0	0	0	0	0	0
RP23-352D23.1	0	0	0	0	0	0
Cacng3	0	0	0	0	0	0
RP24-425H24.2	0	0	0	0	0	0
RP24-425H24.3	0	0	0	1.88803502907487	0	0
Rbbp6	2410.76527392502	2190.91786916997	2468.79665950433	3003.86373125812	3077.53900155407	2839.48374256288
RP23-74N13.2	10.3068203246046	5.57013017585587	12.3250217256361	11.3282101744492	9.79795925359462	13.6186270626517
RP23-74N13.1	39.1659172334975	37.1342011723724	35.0789079883488	53.8089983286339	51.9291840440515	53.3396226620524
RP23-478L20.1	0	1.85671005861862	0.948078594279697	0	0	2.26977117710861
RP23-243D10.3	0	0	0	0	0	0
RP23-478L20.2	2.06136406492092	10.2119053224024	3.79231437711879	1.88803502907487	0	10.2139702969888
Tnrc6a	2758.10511886419	2690.37287493838	2872.67814066748	3514.57720662288	3384.21512619158	3465.94058744485
Slc5a11	15.4602304869069	15.7820354982583	8.53270734851728	7.55214011629949	3.91918370143785	0
Arhgap17	1096.64568253793	925.569964221383	966.092087571012	682.524663010567	711.33184181097	646.884785475955
Lcmt1	483.389873223956	547.729467292493	571.691392350657	500.329282704841	516.352452664437	505.024086906666
Gm23559	1.03068203246046	0	0.948078594279697	1.88803502907487	0.979795925359462	0
Aqp8	5.15341016230231	27.8506508792793	20.8577290741533	2.83205254361231	1.95959185071892	0
Zkscan2	0	0	0	0	0	0
Gm23788	0	0	0	0	0	0
RP23-275E20.1	0	0	0	0	0	0
RP23-142J2.1	0	0	0	0	0	0
Hs3st4	0	0	0	0	0	0
Gm25759	0	0	0	0	0	0
AC126278.2	0	0	0	0	0	0
AC093359.1	0	0	0	0	0	0
Gm23168	0	0	0	0	0	0
AC122882.1	0	0	0	0	0	0
RP24-63N24.1	0	0	0	0	0	0
RP24-178G20.1	0	0	0	0	0	0
RP24-178G20.2	25.7670508115115	42.7043313482283	22.7538862627127	47.2008757268718	30.3736736861433	34.0465676566292
RP24-409P4.1	0	0	0	0	0	0
RP24-409P4.2	2.06136406492092	0	0	0.944017514537436	0	0
RP23-302N11.1	0	0	0	0	0	0
RP23-302N11.2	0	0	0	0	0	0
RP23-302N11.3	0	0	0	0	0	0
Kdm8	116.467069668032	97.4772780774776	135.575238981997	203.907783140086	192.040001370455	189.525893288569
Nsmce1	338.063706647031	379.697206987508	390.608380843235	330.406130088103	339.989186099733	385.861100108464
RP23-136A14.1	0	0	1.89615718855939	1.88803502907487	0	0
Il4ra	977.086566772518	1020.26217721093	1037.19798214199	560.746403635237	569.261432633848	700.224408138007
RP23-136A14.3	6.18409219476277	4.64177514654655	3.79231437711879	1.88803502907487	4.89897962679731	0
Il21r	1.03068203246046	1.85671005861862	8.53270734851728	0	0	2.26977117710861
Gtf3c1	4691.66461176002	4795.8820814119	4525.179130497	5040.10951011537	4856.84840200685	4950.37093727389
AC127333.1	941.012695636401	1040.68598785574	1060.89994699898	845.839693025543	805.392250645478	870.457246421153
Gsg1l	2.06136406492092	0	7.58462875423758	1.88803502907487	1.95959185071892	7.94419911988015
RP23-78H9.2	0	1.85671005861862	0	0	0	0
Xpo6	1804.72423883827	1853.92499353069	1742.56845628608	2324.17112079117	2330.93450643016	2210.75712650379
RP23-353F16.2	73.1784243046928	83.551952637838	54.9885584682224	86.8496113374442	96.9997966105868	85.116419141573
RP23-353F16.1	0	5.57013017585587	1.89615718855939	3.77607005814975	4.89897962679731	7.94419911988015
