	Human_ABCD1_1	Human_ABCD1_2	Human_ABCD1_3	Human_NT_1	Human_NT_2	Human_NT_3
EXOSC10	1134.97705361936	1204.66065257672	1056.97232603705	1287.24443674516	1286.30444789195	1275.98955550299
RP4-635E18.7	4.60250224500957	0	5.51943773387494	6.36199886364989	0.994052896361628	4.3371500866859
RP4-635E18.6	5.52300269401149	0	7.35925031183325	5.30166571970824	5.96431737816977	11.2765902253833
MTOR	4320.82910761499	4894.08600471067	4685.08272977084	2128.08861989089	2315.14919562623	2241.43916479927
RP11-99P18.1	13.8075067350287	6.08414470998343	6.4393440228541	10.6033314394165	2.98215868908488	12.1440202427205
RNU6-537P	0	2.43365788399337	0	1.06033314394165	0	0
ANGPTL7	13.8075067350287	12.1682894199669	14.7185006236665	15.9049971591247	23.8572695126791	12.1440202427205
RNU6-291P	0	0	0.919906288979156	0	0	0
RP4-647M16.1	4.60250224500957	0	3.67962515591663	2.1206662878833	1.98810579272326	0.86743001733718
UBIAD1	113.221555227236	104.647289011715	86.4711911640407	388.081930682643	420.484375160969	439.78701878995
RP4-796F18.2	0	2.43365788399337	0	2.1206662878833	3.97621158544651	1.73486003467436
RP4-796F18.3	0	0	0	0	0	0
RP11-149P14.1	0	0	0	0	0	0
DISP3	0.920500449001915	2.43365788399337	0	6.36199886364989	0	3.46972006934872
RP1-69M21.2	0	0	0	0	0	0
RP3-330O12.5	0	0	0	0	0	0
FBXO2	7.36400359201532	9.73463153597349	9.19906288979156	14.8446640151831	10.9345818599779	15.6137403120692
FBXO44	183.179589351381	242.148959457341	200.539570997456	258.721287121762	276.346705188533	234.206104681038
FBXO6	140.836568697293	176.44019658952	151.784537681561	194.040965341322	203.780843754134	200.376334004888
MAD2L2	229.204611801477	247.016275225327	208.818727598269	470.787915910092	430.424904124585	398.150377957765
DRAXIN	11.9665058370249	13.3851183619636	15.6384069126457	4.24133257576659	5.96431737816977	10.4091602080462
AGTRAP	528.367257727099	545.139366014516	539.065085341786	322.341275758261	378.73415351378	353.044017056232
C1orf167	0	0	0	0	0	0
RP11-56N19.5	0	0	0	0	0	0
MTHFR	1678.07231853049	1544.1559273938	1609.83600571352	852.507847729085	822.081745291067	824.058516470321
CLCN6	682.090832710419	552.440339666496	574.941430611973	820.697853410836	709.753768002203	681.799993627023
NPPA-AS1	4.60250224500957	1.21682894199669	2.75971886693747	7.42233200759154	10.9345818599779	2.60229005201154
RF02156	0	0	0	0	0	0
RF02157	0	0	0	0	0	0
NPPA	3.68200179600766	7.30097365198012	7.35925031183325	9.54299829547483	4.97026448180814	6.93944013869744
RF02158	0	0	0	0	0	0
NPPB	0	0	0	0	0	0
RP5-934G17.6	0	0	0	0	0	0
RNU5E-1	20.2510098780421	18.2524341299503	22.9976572244789	6.36199886364989	11.9286347563395	14.7463102947321
RNU5E-4P	1.84100089800383	2.43365788399337	1.83981257795831	1.06033314394165	2.98215868908488	4.3371500866859
KIAA2013	1096.31603476128	1042.82240329116	1092.84867130724	1030.64381591128	1024.86853614884	896.055207909306
PLOD1	4956.89491787531	5232.36445058575	5361.21385217052	3528.78870303781	3712.78756791068	3572.07681139451
MFN2	3113.13251852448	3222.16303840723	3369.61673653065	3644.36501572745	3486.14350754023	3648.41065292018
RP5-1077B9.5	1.84100089800383	0	0	0	0	0
MIIP	288.116640537599	327.326985397109	273.212167826809	348.849604356802	348.912566622932	330.490836605465
MIR6729	0	0	0	0	0	0
RN7SL649P	0	0	0	0	1.98810579272326	0
TNFRSF8	0	2.43365788399337	1.83981257795831	2.1206662878833	2.98215868908488	0
RNU6-777P	0	0	0	0	0	0
RP11-426M1.2	0	0	0	0	0	0
MIR7846	0	0	0	0	0	0
TNFRSF1B	443.681216418923	459.961340074747	467.312394801412	721.026537880321	640.170065256889	634.958772690815
MIR4632	0	0	0	0	0	0
RP5-1118D24.2	0	0	0.919906288979156	0	0	0
RF00156	12.8870062860268	6.08414470998343	5.51943773387494	7.42233200759154	6.9583702745314	10.4091602080462
VPS13D	3528.27822102434	3545.83953697834	3539.79939999179	3256.2830850448	3612.38822537816	3565.13737125581
SNORA59A	1.84100089800383	6.08414470998343	8.27915660081241	2.1206662878833	7.95242317089303	6.07201012136026
RP5-888M10.2	3.68200179600766	2.43365788399337	1.83981257795831	0	0	0
DHRS3	956.39996651299	865.165377759644	929.105351868948	226.911292803513	260.441858846747	234.206104681038
RNU6ATAC18P	1.84100089800383	0	0	0	0	1.73486003467436
MIR6730	0	0	0.919906288979156	0	0	0
RP11-474O21.5	12.8870062860268	8.51780259397681	13.7985943346873	10.6033314394165	1.98810579272326	6.93944013869744
AADACL4	0	0	0	0	0	0
RP11-474O21.2	0	0	0	0	0	0
AADACL3	0	0	0	0	0	0
C1orf158	0	0	0	0	0	0
PRAMEF12	0	0	0	0	0	0
PRAMEF1	0	0	0	0	0	0
RP5-845O24.8	0	0	0	0	0	0
PRAMEF11	0	0	0	0	0	0
RP5-845O24.3	0	0	0	0	0	0
HNRNPCL1	0	0	0.919906288979156	0	0	0
PRAMEF2	0	0	0	0	0	0
PRAMEF4	0	0	0	0	0	0
PRAMEF10	0	0	0	0	0	0
PRAMEF7	0	0	0	0	0	0
RNU6-1072P	0	0	0	0	0	0
RP11-450I1.2	0	0	0	0	0	0
PRAMEF6	0	0	0	0	0	0
CH17-409J4.2	0	0	0	0	0	0
PRAMEF27	0	0	0	0	0	0
HNRNPCL3	0	0	0	0	0	0
PRAMEF25	0	0	0	0	0	0
WI2-2994D6.1	0	0	0	0	0	0
RP13-221M14.4	0	0	0	0	0	0
HNRNPCL2	0	0	0	0	0	1.73486003467436
RP13-221M14.3	0	0	0	0	0	0
RP13-221M14.2	0	0	0	0	0	0
PRAMEF26	0	0	0	0	0	0
HNRNPCL4	0	0	0	0	0	0
PRAMEF9	0	0	0	0	0	0
PRAMEF13	0	0	0	0	0	0
PRAMEF18	0	0	0	0	0	0
RP11-450I1.4	0	0	0	0	0	0
PRAMEF5	0	0	0	0	0	0
RP11-219C24.8	0	0	0	0	0	0
RNU6-771P	0	0	0	0	0	0
PRAMEF8	0	0	0	0	0	0
RP11-219C24.6	0	0	0	0	0	0
PRAMEF15	0	0	0	0	0	0
RP11-219C24.10	0	0	0	0	0	0
PRAMEF14	0	0	0	0	0	0
PRAMEF19	0	0	0	0	0	0
PRAMEF17	0	0	0	0	0	0
PRAMEF20	0	0	0	0	0	0
LRRC38	0	0	0	0	0	0
RP4-597A16.2	0	0	0	0	0	0
RP4-597A16.3	0	0	0	0	0	0
PDPN	0	0	0	0	0	0
RNA5SP41	0	0	0	0	0	0
CTA-520D8.2	0	0	0	0	0	0
RF00564	3.68200179600766	0	0	0	0	1.73486003467436
PRDM2	762.174371773586	747.132970385965	797.558752544929	693.457876137838	679.932181111354	688.73943376572
KAZN	1.84100089800383	7.30097365198012	5.51943773387494	3.18099943182494	11.9286347563395	3.46972006934872
RNU6-1265P	0	0	0	0	0	0
RP11-344F13.1	0	0	0	0	0	0
RP4-704D23.1	0	0	0	0	0	0
RP3-410I8.1	0	0	0	0	0	0
TMEM51-AS1	0	4.86731576798675	8.27915660081241	2.1206662878833	0	1.73486003467436
TMEM51	218.158606413454	237.281643689354	218.01779048806	186.61863333373	186.881944515986	205.580914108912
C1orf195	23.0125112250479	2.43365788399337	10.1189691787707	8.48266515153319	2.98215868908488	5.20458010402308
RP1-21O18.3	5.52300269401149	4.86731576798675	4.59953144489578	2.1206662878833	5.96431737816977	3.46972006934872
RP5-903E17.2	7.36400359201532	0	0	0	0.994052896361628	1.73486003467436
FHAD1	15.6485076330326	8.51780259397681	1.83981257795831	5.30166571970824	7.95242317089303	1.73486003467436
RP3-467K16.2	0	0	0	0	0	0
RP3-467K16.7	0	0	0	0	0	0
RP3-467K16.4	7.36400359201532	6.08414470998343	5.51943773387494	2.1206662878833	0.994052896361628	1.73486003467436
EFHD2	1085.27002937326	1017.26899550923	1048.69316943624	1232.1071132602	1048.72580566152	1112.9127122436
CTRC	0	0	1.83981257795831	0	0	0
CELA2A	0	0	0	0	0	1.73486003467436
CELA2B	0.920500449001915	0	0.919906288979156	3.18099943182494	1.98810579272326	0.86743001733718
CASP9	138.075067350287	182.524341299503	158.223881704415	134.662309280589	143.143617076074	143.125952860635
DNAJC16	741.002861446542	787.288325471856	807.677721723699	1204.53845151771	1191.86942273759	1301.14502600577
SCARNA21B	1.84100089800383	0	4.59953144489578	0	1.98810579272326	0.86743001733718
RP4-680D5.8	0	2.43365788399337	0	5.30166571970824	1.98810579272326	1.73486003467436
AGMAT	19.3305094290402	12.1682894199669	13.7985943346873	28.6289948864245	10.9345818599779	20.8183204160923
RP4-680D5.2	1.84100089800383	0	0	0	0	1.73486003467436
RP4-680D5.3	0.920500449001915	1.21682894199669	3.67962515591663	4.24133257576659	5.96431737816977	0
RNU7-179P	0	0	0	0	0	0
RP4-680D5.4	0	0	0	0	0	0
DDI2	605.68929544326	620.58276041831	619.096932482972	660.587548675647	725.658614343989	704.35317407779
RSC1A1	0	0	0	0	0	0
RP4-680D5.9	0	0	0.919906288979156	0	0	0
PLEKHM2	1285.01862680667	1321.4762310084	1532.56387743927	1034.88514848705	1147.13704240132	1030.50686059657
RP11-288I21.1	14.7280071840306	17.0356051879536	22.0777509354998	13.7843308712414	19.8810579272326	16.4811703294064
SLC25A34	23.0125112250479	6.08414470998343	13.7985943346873	36.051326894016	24.8513224090407	19.9508903987551
RP11-169K16.4	20.2510098780421	7.30097365198012	10.1189691787707	11.6636645833581	11.9286347563395	11.2765902253833
TMEM82	5.52300269401149	18.2524341299503	3.67962515591663	29.6893280303661	22.8632166163175	19.083460381418
FBLIM1	2023.25998690621	1887.30168903686	1906.04583076481	5063.09076232137	4958.3358470518	4812.50173618667
RP11-169K16.6	5.52300269401149	4.86731576798675	1.83981257795831	7.42233200759154	2.98215868908488	9.54173019070898
UQCRHL	236.568615393492	247.016275225327	264.013104937018	198.282297917088	234.596483541344	253.289565062456
RP11-169K16.8	0	0	1.83981257795831	1.06033314394165	0	6.07201012136026
RP11-169K16.9	43.26352110309	23.119749897937	32.1967201142705	51.9563240531408	54.6729092998896	48.5760809708821
SPEN	866.190922510802	860.298061991657	1011.89691787707	925.670834661059	972.183732641672	957.642739140246
RP1-134O19.3	3.68200179600766	1.21682894199669	0	0	1.98810579272326	4.3371500866859
ZBTB17	289.037140986601	301.773577615178	298.049637629247	437.917588447901	379.728206410142	371.260047420313
RP11-5P18.1	3.68200179600766	0	2.75971886693747	0	1.98810579272326	1.73486003467436
RP11-5P18.3	0	0	0	0	0	0
RP11-5P18.11	0	0	0	0	0	0
RP11-5P18.2	0	0	0	0	0	0
C1orf64	0	0	0	2.1206662878833	0	0
RP11-5P18.5	0	0	0	0	0	0
HSPB7	0	0	0	0	0	0
CLCNKA	0.920500449001915	0	0	0	0	0
RP11-5P18.10	0	0	0	2.1206662878833	0.994052896361628	0
CLCNKB	0.920500449001915	0	0	2.1206662878833	0	0.86743001733718
FAM131C	0	3.65048682599006	1.83981257795831	3.18099943182494	0.994052896361628	3.46972006934872
EPHA2	893.805935980859	962.511693119379	991.658979519531	4138.48026080425	4332.08252234398	4037.01930068723
RP11-276H7.2	30.3765148170632	8.51780259397681	18.3981257795831	27.5686617424829	29.8215868908488	32.0949106414756
RP11-276H7.3	0.920500449001915	0	0.919906288979156	12.7239977272998	2.98215868908488	2.60229005201154
RP4-733M16.2	0	0	0	0	0	0
ARHGEF19	144.518570493301	116.815578431682	156.384069126457	109.21431382599	129.226876527012	92.8150118550782
ANO7P1	16.5690080820345	17.0356051879536	16.5583132016248	26.5083285985412	28.8275339944872	17.3486003467436
RSG1	63.5145309811321	60.8414470998343	80.0318471411866	104.972981250223	88.4707077761849	73.7315514736603
MTL1	0.920500449001915	2.43365788399337	0	0	0	0.86743001733718
FBXO42	919.579948552913	990.498758785303	946.583571359552	572.57989772849	614.324689951486	560.359791199818
SZRD1	1089.87253161827	1349.46329667433	1194.03836309495	2208.67393883045	2092.48134684123	2012.43764022226
RP11-430L17.1	11.9665058370249	4.86731576798675	6.4393440228541	6.36199886364989	7.95242317089303	11.2765902253833
SPATA21	9.20500449001915	3.65048682599006	9.19906288979156	13.7843308712414	3.97621158544651	6.93944013869744
NECAP2	2819.49287529287	2952.02701328396	3030.17131589734	2640.2295284147	2525.8884096549	2669.0821633465
RP4-798A10.2	43.26352110309	46.2394997958741	37.7161578481454	39.232326325841	45.7264332326349	34.6972006934872
CROCCP3	147.280071840306	115.598749489685	126.947067879124	133.601976136648	102.387448325248	121.440202427205
RNU1-1	163.849079922341	160.621420343563	173.862288617061	171.773969318547	212.727319821388	199.508903987551
RP4-798A10.7	0.920500449001915	2.43365788399337	1.83981257795831	4.24133257576659	0	2.60229005201154
RP4-798A10.4	2.76150134700575	7.30097365198012	1.83981257795831	2.1206662878833	8.94647606725465	0
RP5-875O13.1	18.4100089800383	20.6860920139437	16.5583132016248	11.6636645833581	21.8691637199558	31.2274806241385
RNU1-6P	0	0	0	0	0.994052896361628	0
RP5-875O13.6	0	0	0	0	1.98810579272326	0
NBPF1	625.940305321302	564.608629086463	597.939087836452	417.771258713009	403.585475922821	399.88523799244
RP5-1182A14.5	0	0	0	1.06033314394165	1.98810579272326	0.86743001733718
CROCCP2	238.409616291496	199.559946487457	207.898821309289	331.884274053736	307.162344975743	290.589055807955
RP5-1182A14.8	0	0	0	0	0	0
MST1P2	36.8200179600766	24.3365788399337	31.2768138252913	24.3876623106579	31.8096926835721	44.2389308841962
RP1-163M9.8	0	0	0	0	0	0
RNU1-3	126.108561513262	121.682894199669	126.947067879124	138.903641856356	168.988992381477	172.618573450099
RP5-875O13.7	0	0	0	0	0	0
EIF1AP1	107.698552533224	137.501670445626	105.789223232603	153.748305871539	144.137669972436	150.065392999332
ESPNP	0	0	0	0	0	0
RP1-163M9.7	0	0	0	0	0	0
RP5-1182A14.7	0	0	0	0	1.98810579272326	2.60229005201154
CROCC	258.660626169538	287.171630311218	270.452448959872	403.986927841768	327.043402902976	316.611956328071
RP1-163M9.5	0	0	0	1.06033314394165	0	0
RNU1-4	98.4935480432049	99.7799732437283	112.228567255457	90.1283172350401	156.066304728776	157.872263155367
MST1L	14.7280071840306	15.8187762459569	11.0388754677499	23.3273291667163	14.9107934454244	27.7577605547897
RP11-108M9.1	0	0	0.919906288979156	0	0	0
RP11-108M9.2	0	0	0	0	0	0
MIR3675	0	0	0	0	0	0
RP11-108M9.3	33.1380161640689	19.469263071947	35.8763452701871	36.051326894016	45.7264332326349	37.2994907454987
RNU1-5P	0	0	0	0	0	0
RP11-108M9.4	33.1380161640689	36.5048682599006	34.0365326922288	14.8446640151831	15.9048463417861	16.4811703294064
RP11-108M9.5	1.84100089800383	7.30097365198012	3.67962515591663	1.06033314394165	4.97026448180814	1.73486003467436
RNU1-2	141.757069146295	127.767038909652	155.464162837477	115.57631268964	188.870050308709	217.724934351632
RP11-108M9.6	1.84100089800383	9.73463153597349	7.35925031183325	6.36199886364989	3.97621158544651	5.20458010402308
MFAP2	1309.87213892972	1334.86134937036	1332.02430644182	549.252568561774	671.979757940461	582.045541633247
RP1-37C10.3	5.52300269401149	2.43365788399337	6.4393440228541	2.1206662878833	2.98215868908488	1.73486003467436
ATP13A2	1019.91449749412	1046.47289011715	1148.96295493497	809.034188827478	822.081745291067	732.11093463258
SDHB	1174.55857292644	1194.92602104075	1107.5671719309	1028.5231496234	1009.95774270341	1019.23027037119
PADI2	0	0	0	0	1.98810579272326	1.73486003467436
RP11-380J14.1	0	0	0	0	0	0
RP11-380J14.4	0	0	0	0	0	0
PADI1	0	0	0	0	0	0
PADI3	0	0	1.83981257795831	0	0	0
MIR3972	0	0	0	0	0	0
PADI4	0	0	0	0	0.994052896361628	0
PADI6	0	0	0	0	1.98810579272326	0
RP1-20B21.4	0	0	0	0	0	0
RCC2	2516.64822757124	2651.47026461078	2584.01676574245	3552.11603220452	3457.31597354574	3317.05238629737
ARHGEF10L	105.85755163522	165.488736111549	128.786880457082	197.221964773147	195.828420583241	161.341983224715
RP11-473A10.2	0	0	0	0	0	0
ACTL8	0	0	0	0	0	0
RP11-658E23.1	0	0	0	0	0	0
RP11-174G17.2	0	0	0	0	0	0
IGSF21	0	0	0	0	0	0
RP11-174G17.3	0	0	0	0	0	0
RP11-174G17	0	0	0	0	0	0
RP11-422P22.1	0	0	0	0	0	0
KLHDC7A	0	0	0	0	0	0
RP1-8B22.1	0	0	0	0	0	0
RP1-8B22.2	0	0	0	0	0	0
PAX7	0	0	0	0	0	0
TAS1R2	1.84100089800383	0	0	0	0	0
RP13-279N23.2	0	0	0	2.1206662878833	0	0
ALDH4A1	329.539160742686	369.915998366993	372.562047036558	174.954968750372	157.060357625137	159.607123190041
MIR4695	0	0	0	0	0	0
MIR1290	0.920500449001915	0	0.919906288979156	0	0	0
IFFO2	697.739340343452	699.676641648095	621.85665134991	1433.57041060911	1459.26965185887	1342.78166683795
RP5-1126H10.2	19.3305094290402	32.8543814339105	24.8374698024372	13.7843308712414	18.8870050308709	15.6137403120692
UBR4	8663.75022600602	9047.12318374536	9041.75891437613	8341.64084338895	8170.12075519622	8315.1841461942
RP1-43E13.2	2.76150134700575	0	2.75971886693747	4.24133257576659	12.9226876527012	10.4091602080462
EMC1	3322.08612044791	3444.84273479262	3543.47902514771	3025.13045966552	2745.57409975082	2890.27681776748
MRTO4	431.714710581898	452.660366422767	357.843546412892	756.017531630395	795.242317089303	850.081416990436
AKR7L	7.36400359201532	1.21682894199669	1.83981257795831	8.48266515153319	9.94052896361628	7.80687015603462
AKR7A3	7.36400359201532	3.65048682599006	2.75971886693747	2.1206662878833	6.9583702745314	6.93944013869744
RP4-657E11.10	13.8075067350287	10.9514604779702	4.59953144489578	8.48266515153319	10.9345818599779	4.3371500866859
AKR7A2	518.241752788078	582.861063216413	527.106303585057	668.009880683238	758.462359923922	687.004573731046
RNU6-1099P	0	2.43365788399337	1.83981257795831	0	0	0
PQLC2	223.681609107465	197.126288603463	264.933011225997	358.392602652277	358.853095586548	335.695416709488
CAPZB	2549.7862437353	2619.83271211887	2464.42894817516	2383.62890758083	2324.09567169349	2396.70913790263
RN7SL277P	0	0	0	0	0	0
RNU4-28P	0	0	0	0	0	0
RP5-1056L3.1	0	0	0	0	0	0
MINOS1	150.962073636314	161.838249285559	172.942382328081	136.782975568473	152.090093143329	171.751143432762
NBL1	419.748204744873	456.310853248757	460.873050778557	484.572246781333	430.424904124585	412.896688252497
MINOS1-NBL1	0	3.65048682599006	0	0	0	0
RP5-1056L3.3	11.9665058370249	14.6019473039602	11.0388754677499	9.54299829547483	9.94052896361628	19.083460381418
HTR6	0	0	5.51943773387494	0	0	0
TMCO4	238.409616291496	309.074551267158	292.530199895372	141.024308144239	143.143617076074	152.667683051344
RNF186	0	0	0	0	0	0
RP11-91K11.2	0	0	0	0	0	0
OTUD3	266.024629761553	223.89652532739	237.335822556622	399.745595266001	368.793624550164	424.173278477881
PLA2G2E	0	0	0	0	0.994052896361628	0
RN7SL304P	0	0	0	0	0	0
PLA2G2A	0	0	0	0	0	0
PLA2G5	0	0	0	2.1206662878833	0	0
PLA2G2D	0	0	0	0	1.98810579272326	0
PLA2G2F	0	0	0	0	0	0
RP3-340N1.2	0	0	0	0	0	0
PLA2G2C	0	0	0	0	0	0
RP3-340N1.5	0	0	0	0	0	0
UBXN10	3.68200179600766	4.86731576798675	3.67962515591663	0	0	0
RP3-340N1.6	0	0	0	0	0	0
RP3-340N1.7	0	0	0	0	0	0
VWA5B1	0	0	0	0	0	0
RP4-745E8.2	0	0	0	0	0	0
RP4-749H3.1	0	0	0	0	0	0
RP4-749H3.2	0	0	0	0	0	0
RP4-749H3.4	0	0	0	0	0	0
RP4-749H3.3	0	0	0	0	0	0
CAMK2N1	7.36400359201532	7.30097365198012	9.19906288979156	2.1206662878833	7.95242317089303	3.46972006934872
MUL1	519.16225323708	483.081089972685	477.431363980182	629.837887501339	601.402002298785	572.503811442538
RP11-401M16.3	0	0	0	0	0	0
FAM43B	0	0	0	0	0	0
CDA	3.68200179600766	7.30097365198012	11.0388754677499	2.1206662878833	0	1.73486003467436
PINK1	211.71510327044	257.967735703298	218.937696777039	184.497967045847	171.971151070562	157.004833138029
MIR6084	0	0	0	0	0	0
RP11-401M16.7	128.870062860268	114.381920547689	134.306318190957	75.283653219857	87.4766548798233	105.826462115136
DDOST	6163.67100651682	6381.05097183062	6510.17680710549	5456.47435872372	5661.13124477947	5232.33786457787
KIF17	11.9665058370249	7.30097365198012	16.5583132016248	2.1206662878833	0	6.93944013869744
RP5-930J4.5	0	0	0	0	0	0
SH2D5	7.36400359201532	7.30097365198012	5.51943773387494	46.6546583334325	56.6610150926128	32.0949106414756
RP5-930J4.2	1.84100089800383	0	0	3.18099943182494	0	4.3371500866859
HP1BP3	2994.38796060323	3255.01741984114	3097.32447499282	1831.19533958723	1847.94433433627	1753.94349505578
EIF4G3	2781.75235688379	2736.64829055055	2827.79193232193	1362.52808996502	1417.51943021168	1439.93382877972
RNU7-200P	0	0	0	0	0	0
MIR1256	1.84100089800383	2.43365788399337	9.19906288979156	1.06033314394165	2.98215868908488	0.86743001733718
RP11-487E1.1	0	3.65048682599006	1.83981257795831	0	1.98810579272326	1.73486003467436
RP11-487E1.2	0	0	3.67962515591663	3.18099943182494	0.994052896361628	0
RP11-628K18.1	9.20500449001915	8.51780259397681	9.19906288979156	6.36199886364989	3.97621158544651	6.07201012136026
ECE1	22369.0814111955	25492.5663348306	26072.9039485362	16627.084030149	17183.1983665071	17131.7428424093
RP3-329E20.2	46.9455228990977	8.51780259397681	22.9976572244789	26.5083285985412	25.8453753054023	22.5531804507667
RP5-1071N3.1	10.1255049390211	6.08414470998343	18.3981257795831	12.7239977272998	12.9226876527012	15.6137403120692
RP11-560O15.1	0	0	0	0	0	0
RP11-293F5.8	0	0	0	0	0	0
RP11-293F5.1	0	0	0	0	0	0
RP11-293F5.2	5.52300269401149	12.1682894199669	20.2379383575414	6.36199886364989	13.9167405490628	6.93944013869744
HS6ST1P	5.52300269401149	3.65048682599006	6.4393440228541	15.9049971591247	3.97621158544651	2.60229005201154
RP11-293F5.4	1.84100089800383	0	0	0	0	0
NBPF3	361.756676457753	306.640893383165	316.44776340883	227.971625947454	239.566748023152	205.580914108912
RP11-293F5.6	0	0	0	0	0	0
